Crash Year,Crash Report Number,Vehicle Sequence Number,Vehicle Make,Vehicle Model,Vehicle Color,Vehicle Style,Vehicle Body Type Code,Vehicle Year,Vehicle ID Number
2017,854116140,2,HARLE,ROAD GLIDE U,SIL,MC,11,2017,1HD1KGD3XHB601555
2017,854116160,1,HD,DYNA LOW RID,DBL,MC,11,2008,1HD1GN4138K302252
2017,854117040,2,HD,STREET GLIDE,RED,MC,11,2014,1HD1KRM12EB706869
2017,854117070,2,INDI,OTHER,WHI,MC,11,2016,56KMSB119G3116234
2017,854117500,1,HD,ROAD KING CV,BGE,MC,11,2003,1HD1PGE173Y952735
2017,854119090,1,HD,SPORTSTER,BLK,MC,11,2010,1HD1LC326AC436537
2017,854124370,1,HARLE,MC,BLU,AE,11,2015,1HD1LC311FC436895
2017,854130460,3,SUZI,GSXR,RED,MC,11,2008,JS1GT77A482102053
2017,854131830,1,YAMA,VINOSO,BLK,MC,11,2007,JYAVG04E57A003581
2017,854131850,2,HOND,MC,BLK,MC,11,2015,JH2PC4005FK800049
2017,854134320,1,YAMAH,ZUMA,BLU,MOPED,11,2003,LPRSA20A63A203848
2017,854141040,1,SUZI,V6,WHI,UT,12,2003,JS3TE62V034102021
2017,854141470,1,KAWK,ZR-7,BLU,MC,11,2000,JKAZRDF10YA020284
2017,854142860,2,YAMA,FZ6,RED,MC,11,2007,JYARJ13EX7A002355
2017,854143000,1,YAMA,R1,YEL,MC,11,2016,JYARN39E8GA002619
2017,854149830,1,HARLE,FXR,BLK,2P,11,1990,1HD1EBL38LY115571
2017,854155250,2,TAOI,50,SIL,MS,11,2016,L9NTEACBXG1001681
2017,854157120,2,SUZI,GSXR600,WHI,MC,11,2005,JS1GN7CA952101234
2017,854160740,1,HD,STREET GLIDE,BLK,MC,11,2011,1HD1KB417BB610030
2017,854160970,1,HD,SUPERGLIDE,BLK,MC,11,2001,1HD1GHV1X1Y306625
2017,854160980,2,HD,ROAD GLIDE,SIL,MC,11,2009,1HD1PV8189Y954938
2017,854161140,1,KAWK,NINJA 650,BLK,MC,11,2012,JKAEXEE18CDA03710
2017,854161650,1,BMW,OTHER,WHI,MC,11,2015,WB10A1102FZ188782
2017,854161900,1,KAWK,NINJA,GRN,MC,11,2014,JKAZXCK18EA009793
2017,854163120,1,HD,MC,MAR,MC,11,2005,1HD1FRW175Y686410
2017,854163140,2,HD,MC,BLK,MC,11,2016,1HD1JS918GB038906
2017,854164790,1,SUZUK,GSX,YEL,600,11,2004,JS1GN7CA142103946
2017,854167340,2,HD,FLTRX,ONG,MC,11,2011,1HD1KH411BB678312
2017,854172980,1,HOND,CBR1000,RED,MC,11,2007,JH2SC57017M304872
2017,854174570,1,HD,VROD,RED,MC,11,2005,1HD1HAZ145K805055
2017,854178070,1,HOND,SHADOW,BLK,MC,11,1985,JH2RC190XFM112546
2017,854181210,2,HARLE,FXD,BLU,MC,11,2007,1HD1GM41X7K339582
2017,854181960,1,BIG D,PITBULL,ORA,MC,11,2003,5J11HBJ143W000469
2017,854182070,2,HARLE,ULTRA CLASSI,GLD,MC,11,2008,1HD1FC4448Y607046
2017,854182110,1,HD,SPORSTER 883,BLU,MC,11,1998,1HD4CEM14WY218962
2017,854182270,1,SANY,LANCE,ONG,MP,12,2017,RFGBS1D09HXAE0529
2017,854188390,1,HD,MOTORCYCLE,GRN,MC,11,1998,1HD1FCR16WY631716
2017,854190560,2,YAMA,STAR,ORA,MC,11,2011,JYAVP33E1BA004030
2017,854190650,1,YAMA,VSTAR,BLK,MC,11,2004,JYAVMO1E44A066468
2017,854190660,1,HARLY,999,BLK,MC,11,2008,1HD1CZ3138K430415
2017,854190670,1,HD,MC,ORN,MC,11,2007,1HD1PG8167Y957605
2017,854190680,1,HD,80 CUBIC,GRN,MC,11,1983,1HD1EBK18DY119654
2017,854190720,1,HD,SOFTTAIL,GRN,MC,11,2000,1HD1BJY10YY010248
2017,854190730,1,HD,OTHER,BLK,MC,11,2007,1HD1CX3117K449161
2017,854190740,1,YAMA,OTHER,WHI,MC,11,2006,JYAVP17E76A021550
2017,854194870,1,YAMA,MOTORCYCLE,WHI,MC,11,2008,JYAVP22E38A006608
2017,854194870,2,HD,MOTORCYCLE,BLU,MC,11,2007,1HD1CX31X7K405045
2017,854197660,1,HD,FXSTC,BLK,MC,11,1993,1HD1BKL12PY021599
2017,854197750,2,HD,FLHT ELECTRA,BLK,MC,11,2004,1HD1DDV144Y720926
2017,854198220,1,KAWK,EX-250,BLK,MC,11,2009,JKAEXMJ199DA43609
2017,854198340,2,KAWK,1000 NINJA,BLK,MC,11,2015,JKAZXCJ18FA024748
2017,854199250,1,YAMA,R1,GRY,MC,11,2013,JYARN23E9DA014924
2017,854204750,2,SUZI,BURGMAN 400,GRY,MC,12,2011,JS1CK44B4B2100596
2017,854205390,1,HD,STREET GLIDE,WHI,MC,11,2014,1HD1KRM17EB670094
2017,854205390,2,HD,SOFTTAIL SLI,BLK,MC,11,2016,1HD1JS915GB019374
2017,854212570,2,TAOI,MOPED,RED,MS,12,2016,L9NTEACB5G1010191
2017,854217550,2,,,,,11,,
2017,854217700,1,,,BLK,,11,,
2017,854219030,1,HOND,REBEL,BLK,MC,11,2005,JH2RC44025M801682
2017,854222430,1,DUCA,OTHER,RED,MC,11,2016,ZDM14B1W9GB003697
2017,854223130,1,HD,HARLEY,BLK,MC,11,2015,1HD4NBB15FC510483
2017,854223130,2,HD,MC,BLK,MC,11,2015,1HD4NBB15FC510483
2017,854225240,2,HD,FLSTC HST,RED,MC,11,2007,1HD1BW51X7Y021368
2017,854227000,2,KAWK,MC,BLK,MC,11,2004,JKBVNAL194A028239
2017,854228820,1,SUZI,GSXR750,BLU,MC,11,2005,JS1GR7JA652104860
2017,854237720,2,HOND,CBR 600R,BLK,MC,11,2015,JH2PC4006FK801050
2017,854237890,1,HOND,MOPED,GRY,SC,11,2005,JH2MF06755K100571
2017,854239230,1,KAWA,VULCAN,WHI,MC,11,2015,JKAENEA13FDA02884
2017,854240140,1,TAOI,OTHER,BLK,MC,12,2014,L9NTELKBXE1060255
2017,854241740,1,HD,FLHRC,BLK,MC,11,2009,1HD1FR4109Y616207
2017,854242510,2,HOND,MC,BLK,MC,11,2004,1HFSC180X4A801616
2017,854245590,1,SANY,CITY COM,RED,MC,11,2009,RFGBS1UD99SLH0461
2017,854246270,1,HD,MC,RED,MC,11,2015,1HD1BXV1XFC011912
2017,854250180,1,HD,FLHTKL LOW,RED,MC,11,2017,1HD1KKD13HB616156
2017,854250260,2,KAWK,EX 650,GRN,MC,11,2012,JKAEXEE10CDA00168
2017,854250990,1,KAWAS,KX65,MUL,DIRTBIKE,11,2003,JKBKXEAC73A030983
2017,854251430,1,HD,ULTRA,RED,MC,11,2016,1HD1KDM11GB650722
2017,854253330,1,PIAG,MP3,BLK,MC,12,2007,ZAPM479M175001268
2017,854254140,1,,,,,11,,
2017,854255640,1,HOND,PLO 150,BLU,scooter,12,2017,RLHKF1809HY200969
2017,854257160,2,HOND,VTX1300,BLK,MC,11,2007,1HFSC55087A302202
2017,854259320,2,HD,OTHER,BLK,MC,11,2015,1HD1KBM14FB649213
2017,854260220,1,HOND,CVR600RR,BLK,MC,11,2014,JH2PC4002EK700070
2017,854260230,1,SUZI,MC,BLK,MC,11,2003,JS1GW71A732103755
2017,854261310,1,HOND,CBR,BLK,MC,11,2001,JH2SC44001M103955
2017,854261870,2,SUZI,MOTORCYCLE,BLK,MC,11,2001,JS1NP41A012101684
2017,854262810,2,HD,SOFTAIL,GRN,MC,11,2015,1HD1BFV16FB014239
2017,854265250,1,SUZI,S600,BLU,MC,11,2004,JS1GN7CA742107189
2017,854266370,2,HD,STREET GLIDE,DBL,MC,11,2014,1HD1KBM19EB645219
2017,854266810,2,BASH,CHONGQING AS,SIL,MC,12,2009,LHJLC13F29B002893
2017,854268130,1,YAMA,VSTAR,BLK,MC,11,2007,JYAVM01E17A116991
2017,854269270,1,RHINO,WOLF CF50,BLK,MS,12,2003,RKC5CA0G93Y571690
2017,854269590,1,DUCA,MONSTER,RED,MC,11,2016,ZDM1RBSV0GB020234
2017,854269760,1,HOND,OTHER,GRY,MC,12,1987,JH2MF0201HK101861
2017,854271550,1,HUSQ,SM610,WHI,MC,11,2008,ZKHAFEKP08V401098
2017,854274530,2,TAOI,SCOOTER,BLK,MC,12,2013,L9NTELKD9D1081159
2017,854276130,1,HD,MOTORCYCLE,BLK,MC,11,2005,1HD1FMW165Y614682
2017,854276130,2,HD,HD,BLJ,MOTORCYCLE,11,2005,1HD1FYW125Y622608
2017,854276260,1,HOND,CBR,SIL,MC,11,2005,JH2PC37085M204307
2017,854276270,1,KAWK,LTD 440,RED,MC,11,1980,KZ440A007516
2017,854276830,1,YAMA,FZ-07,WHI,MC,11,2015,JYARM06EXFA003324
2017,854277230,1,KAWK,MC,BLK,MC,11,2009,JKAEXEC189DA37626
2017,854277390,1,YAMA,R6,BLK,MC,11,2015,MH3RH06Y6FK008339
2017,854279110,2,HOND,CBR,ONG,MC,11,2010,JH2PC4001AK300205
2017,854280000,2,HOND,SHADOW,SIL,MC,11,2007,1HFSC18007A100247
2017,854282510,1,SUZUK,GSX600F,WHI,MC,11,2006,JS1GN79AX62102837
2017,854284930,2,HD,STREET GLIDE,SIL,MC,11,2014,1HD1KBM15EB623203
2017,854285390,1,HARLE,999,BLK,MC,11,2012,1HD1GYM16CC302296
2017,854285420,1,HD,XL1200,ONG,MC,11,2007,1HD1CZ3437K446669
2017,854285520,2,SUZI,GSX1300R,GRY,MC,11,2006,JS1GW71A162102248
2017,854287730,2,KAWK,ZX 1400,BLK,MC,11,2008,JKBZXNC108A003495
2017,854289470,1,KAWK,ZX900,BLU,MC,11,1999,JKAZX2C17XA039105
2017,854294020,2,HD,FLHR,BLK,MC,11,1994,1HD1FDL19RY506891
2017,854294060,2,RIYA,SPORTS 50,BLK,MC,11,2016,LEHTCB018GR000321
2017,854294090,2,HD,FLHT,BLK,MC,11,2006,1HD1FCW126Y707260
2017,854295790,2,TAOI,SCOOTER,BLK,MS,12,2014,L9NTEACB7E1114324
2017,854297240,1,HD,1200,ONG,MC,11,2014,1HD1LC312EC411079
2017,854299840,2,KAW,600CC,SIL,MC,11,2006,JKAEXEA146A004300
2017,854301970,1,HARLE,ROADKING,RED,mc,11,1996,1HD1FBR10TY611533
2017,854301980,1,KAWK,ZX600R,RED,MC,11,2012,JKAZX4R16CA036001
2017,854301980,2,HOND,CBR1000RR,YEL,MC,11,2008,JH2SC59038M010615
2017,854302280,2,HD,FXDC,BLU,MC,11,2012,1HD1GV412CC305517
2017,854303100,1,HD,OTHER,BLK,MC,11,2000,1HD1GEV13YY325817
2017,854305310,2,HOND,MC,PLE,MC,11,2003,JH2RC44513M700531
2017,854305330,1,HD,HD,GRN,MC,11,2004,1HD1BJY1X4Y041677
2017,854305380,1,TAOTA,UNKNOWN,BLU,MOPED,12,2013,L9NTEACB5D1033885
2017,854305530,2,HD,MC,BLU,MC,11,2011,1HD1MAM13BB852771
2017,854305840,1,HOND,900RR,BLK,MC,11,1999,JH2SC3607XM100034
2017,854306080,1,TAOI,MOPED,BLU,MC,12,2013,L9NTEACX6D1101638
2017,854306530,2,HD,XL 1200,BLK,MC,11,2003,1HD1CAP1X3K437642
2017,854307290,1,YAMA,YZF-R1,BLU,MC,11,2003,JYARN10E73A009119
2017,854307360,2,VICO,CROSS COUNTR,RED,MC,11,2014,5VPDW36N1E3031057
2017,854308780,1,DUCA,TESTATRETTA,BLK,MC,11,2012,ZDM11BMV8CB010579
2017,854309910,2,HD,FLHTC,BLK,MC,11,2013,1HD1FFM17DB661509
2017,854309990,1,KAWK,NINJA,WHI,MC,11,2013,JKAEXEE17DDA11623
2017,854310100,2,BUEL,XB,BLU,MC,11,2006,4MZAX02DX63100142
2017,854310650,2,JIAJ,JIAJ,WHI,MS,12,2014,LLPTGKDA9E1F15498
2017,854310900,1,HD,MC,BLK,MC,11,2004,1HD1JBB144Y057018
2017,854310900,2,HD,MC,BLK,MC,11,1993,1HD1BML11PY018625
2017,854311160,1,HD,MC,BLK,MC,11,2017,1HD1KBC15HB655204
2017,854311310,1,HOND,MC,SIL,MC,11,1999,1HFSC1801XA300103
2017,854312420,1,HD,,BLK,,11,,
2017,854312510,1,,,,,11,,
2017,854313900,1,KAWK,UNKNOWN,GRN,MC,11,2012,JKAKXGFC0CA000118
2017,854313902,1,KAWK,UNKNOWN,GRN,MC,11,2012,JKAKXGFC0CA000118
2017,854317210,2,HD,VRSCA,BLU,MC,11,2004,1HD1HAZ144K809220
2017,854318880,2,ZHNG,BLAZE 2,WHI,MC,12,2016,L5YTCKPA4G1116992
2017,854322560,1,HD,MC,GRY,mc,11,2007,1HD4CP2197K406007
2017,854322660,2,HD,ROAD GLIDE,BLK,mc,11,2013,1HD1KHM18DB676558
2017,854322670,1,HD,ROAD KING,BLU,MC,11,2017,1HD1FBC16HB675787
2017,854323560,1,HD,FXSTB,BLK,MC,11,2005,1HD1JAB165Y020841
2017,854323560,2,HD,FXDF,BLK,MC,11,2009,1HD1GY41X9K329435
2017,854324680,1,HD,MC,RED,MC,11,2002,1HD1CGP132K116947
2017,854325520,2,HARLE,SOFT TAIL,GLD,MC,11,2014,1HD1BWV17EB053386
2017,854325670,2,HD,FLSTF,SIL,MC,11,2003,1HD1BMY453Y051320
2017,854327250,2,,,,,11,,
2017,854327920,1,HOND,CBR1000,BLU,MC,11,2007,JH2SC57487M300093
2017,854328210,1,KAW,ZX-1000-D,RED,MC,11,2007,JKAZXCD177A023586
2017,854328410,2,HD,FLHX,BLK,MC,11,2007,1HD1KB4147Y666253
2017,854329860,1,KAWK,MC,BLK,MC,11,2000,JKAZRBC17YA034286
2017,854330940,1,HOND,CBR,RED,MC,11,2006,JH2SC57076M210235
2017,854330980,1,HD,SPORT,WHI,MC,11,2003,1HD1CAP123K444021
2017,854331670,2,HARLE,FLHX,BLK,STREETGLIDE,11,2011,1HD1KB415BB665849
2017,854334920,1,HD,MC,BLK,MC,11,2000,1HD1FRW14YY616917
2017,854336820,1,KAIT,GATOR 50,WHI,MC,12,2016,LYFY3TBB4G1501099
2017,854336880,1,HONDA,SHADOW,BLK,MOTORCYCLE,11,2002,1HFSC43042A204449
2017,854337310,1,KAWK,ZX10R,GRY,MC,11,2016,JKAZXCR15GA000686
2017,854337350,1,SUZI,GSX1300R,YEL,MC,11,2013,JS1GX72B9D2100037
2017,854338260,1,INDI,CHIEF,BLK,MC,11,2015,56KTRAAA5F3328919
2017,854343390,2,YAMA,XVS1100,BLK,MC,11,2004,JYAVP11E04A060311
2017,854343540,2,HOND,SHADOW,BLK,MC,11,1999,JH2RC4433XM101909
2017,854343550,2,HOND,CBR-600F4,RED,MC,11,2001,JH2PC35011M210298
2017,854345130,2,KAWK,NINJA,GRN,MC,11,2008,JKAEXMJ138DA05002
2017,854345190,1,HD,100,BLU,MC,11,2016,1HD1KGL15GB657966
2017,854346690,1,HD,ULTRA CLASSI,BLK,MC,11,2011,1HD1FC41XBB658986
2017,854347290,2,HD,STREET GLIDE,RED,MC,11,2016,1HD1KRM19GB604407
2017,854347510,1,HOND,MOTORCYCLE,BLK,MC,11,2004,JH2PC37014M105164
2017,854347700,1,BMBR,SPYDER,GRY,MC,11,2013,2BXNCBC16DV002142
2017,854351840,1,KAWK,VALKEN,RED,MC,11,2006,JKAENVC156A198256
2017,854353480,2,HD,ULTRA CLASSI,BLK,MC,11,2006,1HD1FCW186Y655763
2017,854355010,1,SUZI,GXR600,BLU,MC,11,2011,JS1GN7FA3B2100734
2017,854355320,1,HOND,GOLD WING,BLK,MC,11,1983,1HFSC0218DA308643
2017,854355420,1,TRIUM,SPIRIT,RED,ST,11,2006,SMT600PK16J247498
2017,854356450,2,HD,SOFT TAIL,GRN,MC,11,2006,1HD1BWB166Y067010
2017,854356470,1,HD,SPORTSTER,RED,MC,11,2017,1HD1LC316HC408397
2017,854356480,1,HD,DELUXE,WHI,MC,11,2010,1HD1JD518AB036372
2017,854358180,1,SUZUK,DR DIRT BIKE,BLU,motorcycle,11,2001,JS1SK43AX12103778
2017,854358410,2,HONDA,CYCLE,RED,motorcycle,11,2015,MLHPC4566F5200142
2017,854358450,1,SUZUK,GSX1000,BLK,motor cycle,11,2007,JS1GT77A172102459
2017,854363600,1,HOND,GOLDWING,SIL,MC,11,2009,1HFSC47G29A800497
2017,854364630,2,YAMA,UNK,WHI,MC,11,2015,JYARM06Y1FA000418
2017,854366360,2,SUZUK,MC,WHI,MC,11,2003,JS1GT75A232109756
2017,854368480,1,PREDA,MOTORCYCLE,BLK,MC,11,2017,UK
2017,854369500,2,YAMA,VSTAR 650CC,BLU,MC,11,2006,JYAVM01E46A092295
2017,854369520,1,KAWK,SUZUKI,GRN,MC,11,2009,JKAEXMJ119DA26349
2017,854370930,1,KYMCO,300 DOWNTOWN,ONG,MC,12,2013,RFBV2M285DB420683
2017,854372300,1,SUZI,GSXR,GLD,MC,11,2016,JS1GN7FAXG2100169
2017,854372420,2,YAMA,SUPER TENERE,BLK,MC,11,2012,JYADP03EXCA001333
2017,854372430,2,HD,SPORTSTER,BLK,MC,11,2006,1HD1CGP186K447271
2017,854373000,1,KAW,NINJA,ONG,MC,11,2004,JKAZXCC144A010050
2017,854373800,4,YAMA,MOTORCYCLE,BLU,MC,11,2005,JYARN13E15A015447
2017,854374030,1,SUZI,DSX1300R,ONG,MC,11,2008,JS1GR7LA782106389
2017,854376430,1,SUZI,MOPED,SIL,MC,11,2014,MLCCH41A3E1600701
2017,854376610,2,HD,DAVIDSON,GRN,MC,11,1996,1HD1FFR19TY618732
2017,854376720,2,HOND,SHADOW SPIRI,BLK,MC,11,2001,JH2RC44011K500696
2017,854376880,1,HD,MC,BLK,MC,11,2003,5HD1GDV123K333843
2017,854376920,1,HOND,500,BLK,MC,11,1986,JH2PC080XGM305798
2017,854377210,1,HD,OTHER,RED,MC,11,2016,1HD1KRM12GB642688
2017,854377280,1,HD,MC,BLU,MC,11,2000,1HD1GDV32YY322015
2017,854377670,1,BMW,R1100GS,BLK,MC,11,1998,WB10409B2WZB85374
2017,854379730,1,YAMA,MC,BLK,MC,11,2005,JYARN13E55A015869
2017,854379780,1,HD,MC,RED,MC,11,2014,1HD1FBM19EB627565
2017,854379780,2,HD,MC,SIL,MC,11,2015,1HD1BWV17FB028151
2017,854381160,1,HOND,VT750,BLK,MC,11,2002,JH2RC44F22M011833
2017,854382270,2,HOND,CBR954RR,BLK,MC,11,2003,JH2SC50023M100571
2017,854382270,3,SUZI,GSX-R600L5,WHI,MC,11,2015,JS1GN7FA4F2101462
2017,854382270,4,HOND,CBR600RR,WHI,MC,11,2009,JH2PC40079K200444
2017,854382920,2,KAWK,MC,GRY,MC,11,2016,JKAEX8B1XGDA26093
2017,854384210,1,HARLE,FLSTC,YEL,MC,11,2006,1HD1FCW156Y678479
2017,854384220,1,HD,SWITCHBACK,BLK,MC,11,2016,1HD1GZM11GC314156
2017,854384220,2,HD,SOFTTAIL,BLK,MC,11,2013,1HD1JHV19DB015123
2017,854384260,1,HOND,SHADOW,BLK,MC,11,2005,JH2RC50005M103163
2017,854384360,1,HD,FLHRCI,BLK,MC,11,2005,1HD1FRW155Y633317
2017,854384360,2,HD,ELECTOGLIDE,BLU,MC,11,1996,1HD1FFR12TY606096
2017,854384360,3,HOND,SHADOW,ONG,MC,11,1996,1HFSC3218TA100438
2017,854384360,4,HD,ELECTROGLIDE,BLK,MC,11,2009,1HD1FF4189Y624294
2017,854384420,1,HD,HD,WHI,MC,11,2002,1HD1GKV112Y323635
2017,854384850,1,HD,OTHER,RED,MC,11,2011,1HD1KEM11BB647639
2017,854385150,1,KAW,VULCAN,RED,MC,11,2002,JKBVNAP182A006837
2017,854385170,1,HOND,CBR 300,ONG,MC,11,2016,MLHNC5106G5200450
2017,854385500,1,HD,OTHER,ONG,MC,11,2014,1HD1KBM19EB645253
2017,854385950,1,BMW,OTHER,SIL,MOTORCYCLE,11,2014,WB1053406EZ3085
2017,854386600,1,SUZI,BLVD,BLU,MC,11,2006,JS1VS55A062101920
2017,854386920,2,HD,OTHER,ONG,MC,11,2015,1HD1KEL13FB654972
2017,854387150,1,HOND,OTHER,BLK,MC,11,1998,JH2RC4309WM400732
2017,854387160,1,HD,STREET GLIDE,ONG,MC,11,2014,1HD1KBM19EB621048
2017,854387770,2,YAMA,MC,WHI,MC,11,2013,JYAVN01E1DA019010
2017,854388350,1,HD,gold,GLD,MC,11,2014,1HD1LC314EC434525
2017,854388450,1,YAMA,other,BLU,MC,11,2008,JYAVP18E18A006303
2017,854388540,2,VICO,OTHER,BLK,MC,11,2012,5VPGA36NXC3004867
2017,854391420,1,HOND,CX500,MAR,MC,11,1980,PC012100558
2017,854391640,2,KAWK,MC,WHI,MC,11,2014,JKAEX8A13EA001095
2017,854392050,2,HOND,GLIDE,BLK,MC,11,2013,JH2SC6846DK001178
2017,854392770,1,YAMAH,YZ,WHI,MC,11,,
2017,854393790,2,HD,MC,RED,MC,11,2005,1HD1GDV135K305608
2017,854393840,2,HOND,MC,RED,MC,11,2012,MLHMC4108C5206511
2017,854393850,1,KAWK,MC,RED,MC,11,1997,JKAZX4F19VA032211
2017,854394760,1,HD,ELECTRA GLID,BLK,MC,11,2001,1HD1FCW151Y619179
2017,854395330,1,HONDA,MOTORCYCLE,RED,MOTORCYCLE,11,2001,JH2SC26051M100101
2017,854395360,2,KAWK,NINJA,RED,MC,11,2012,JKAEXMJ12CDAB7582
2017,854395380,1,HD,MOTORCYCLE,BLK,MC,11,2010,1HD1BX517AB023112
2017,854395810,2,YAMA,R1,BLK,MC,11,2010,JYARN23E6AA008591
2017,854395850,1,BASH,SCOOTER,RED,MS,12,2015,LHJTLBBN3FB200070
2017,854397390,1,KAWK,NINJA,WHI,MC,11,2013,JKAZXCH15DA007022
2017,854398600,1,SUZI,GSXR 750,BLU,MC,11,2007,JS1GR7KA272105151
2017,854401020,1,HD,FLHTCUI,BLU,MC,11,2002,1HD1FCW112Y626731
2017,854402770,1,SANY,CABO 50,BLK,MC,12,2017,RFGBS1D00HXAE0483
2017,854403300,2,HD,SPORTSTER,BLK,MC,11,1997,1HD1CAP11VY214597
2017,854403540,2,HD,EG,RED,MC,11,2010,1HD1JH519AB015554
2017,854403570,1,TREK,750,BLU,MOTORIZED BI,11,2008,0
2017,854405900,1,HD,FXCW 103,BLK,MC,11,2009,1HD1JJ5159Y046929
2017,854405970,2,HOND,VFR700F,WHI,MC,11,1986,JH2RC2634GM000444
2017,854408750,1,SUZI,GSX-R1000C,BLK,MC,11,2006,JS1GT76A662114056
2017,854408860,1,YAMA,V-STAR,BLU,MC,11,2005,JYAVP11E25A067214
2017,854408980,2,VICO,CROSS COUN,GRY,MC,11,2014,5VPDB36N5E3032997
2017,854409340,2,YAMA,YZFR6,ONG,MC,11,2009,JYARJ16E49A011924
2017,854412890,1,HD,MC,BLK,MC,11,2009,1HD1JA51X9Y038082
2017,854412940,1,HD,HARLEY,BLU,MC,11,2015,1HD1FBM15FB655932
2017,854413020,1,HOND,CBR,RED,MC,11,2016,MLHRC7405G5200769
2017,854413210,1,YAMA,R6,BLK,MC,11,2015,JYARJ16E5FA033300
2017,854413260,1,HD,HARLEY DAVID,ONG,MC,11,2015,1HD1BWV15FB037463
2017,854414560,2,KAWK,VN2000H,BLK,MC,11,2008,JKBVNMH1X8A000675
2017,854414770,2,HD,XL 883,SIL,MC,11,1997,1HD4CAM19VY228720
2017,854414830,2,HD,XL 1200C,RED,MC,11,2001,1HD1CGP1X1K116782
2017,854415160,2,HD,HERITAGE,RED,MC,11,2002,1HD1BJY142Y045530
2017,854415190,2,ZHEJ,RUNNER SPORT,RED,MS,12,2008,LFFWBT6A981000031
2017,854415990,1,HD,HERITAGE,WHI,MC,11,2007,1HD1BW5167Y096407
2017,854417190,2,HD,MC,GRY,MC,11,2014,1HD1KRM19EB707937
2017,854418140,2,SUZI,VOLUSIA,GRY,MC,11,2004,JS1VS54A442109226
2017,854418270,1,HD,ULTRA CLASSI,RED,MC,11,2013,1HD1FCM16DB649298
2017,854418270,2,HD,ROADKING,GRY,MC,11,2017,1HD1FBC16HB619719
2017,854420060,2,PIAG,OTHER,WHI,MC,11,2012,ZAPC446B5C4201602
2017,854421870,1,HD,XR1200,BLK,MC,11,2010,1HD1LA612AC404353
2017,854422430,1,SUZI,MC,BLU,MC,11,1986,JS1VX71A6G2106169
2017,854422460,1,HD,MC,RED,MC,11,2012,1HD1KEM11CB613444
2017,854422970,1,HD,ELECTRA GLID,BLK,MC,11,2007,1HD1PR8187Y957374
2017,854423410,2,BASH,SCOOTER,BLU,MS,12,2015,LHJTLBBN9FB100118
2017,854425470,1,HOND,CBR600,BLK,MC,11,2015,JH2PC4002FK800980
2017,854425650,2,SUZI,GSXR 600,WHI,MC,11,2009,JS1GN7EA792103079
2017,854425980,1,HOND,CBR600,BLK,MC,11,1997,JH2PC2506VM601186
2017,854428390,1,HD,1200 CUSTOM,BLK,MC,11,2009,1HD1CT3119K409593
2017,854429120,2,ZHNG,nv,RED,MC,12,2013,L5YTCKPA3D1139062
2017,854430180,2,HD,FMHX ST GL,BLU,MC,11,2006,1HD1KBW186Y707527
2017,854430570,2,KAWK,NINJA 636,BLK,MC,11,2006,JKBZXJC156A041388
2017,854431400,1,SUZI,GSX1300R,RED,MC,11,2005,JS1GW71A952102478
2017,854431420,1,HARLE,TRI GLIDE,BLK,MC,11,2012,1HD1MAM16CB854340
2017,854432260,2,SUZI,750,WHI,MC,11,2009,JS1GR7LAX92101799
2017,854432280,2,HD,HD,GRY,MC,11,2014,1HD1KRM13EB624617
2017,854433460,2,HD,SOFTTAIL,BLK,MC,11,2014,1HD1BWV11EB034994
2017,854433510,1,HD,TRIKE,BGE,MC,11,2001,1HD1FRW181Y619843
2017,854433510,2,HD,ULTRA CLASSI,MAR,MC,11,2005,1HD1FCW145Y603299
2017,854434630,2,HOND,GL1800,BLU,MC,11,2007,1HFSC47F57A606762
2017,854435660,2,HD,STREETGLIDE,BLU,MC,11,2013,1HD1KHM19DB661017
2017,854436960,5,HD,ROAD KING,GRN,MC,11,2016,1HD1FHM12GB641751
2017,854437970,1,HOND,VF1100,RED,MC,11,1984,1HFSC1204EA114786
2017,854438050,2,KAWK,650,MAR,MC,11,2016,JKAEXEE1XGDA22166
2017,854438910,1,HD,MC,WHI,MC,11,2008,1HD1FC4108Y645797
2017,854440580,2,YAMA,MC,BLK,MC,11,2000,JYARJ04E1YA010550
2017,854441630,2,HOND,CBR 600,BLU,MC,11,2004,JH2PC37004M101722
2017,854442220,1,HONDA,SHADOW,RED,MC,11,2004,JH2RC50354M002984
2017,854442910,1,KAWK,ZX6,RED,MC,11,2001,JKAZX4J171A031124
2017,854443060,2,SUZI,OTH,BLU,MC,11,2011,JS1GT78A6B2100035
2017,854444090,2,TAOI,TAOI,BLU,MC,12,2013,L9NTEACB1D1054202
2017,854444370,1,Kawk,NINJA,GRN,MC,11,2016,JKBZXNH11GA001360
2017,854444390,1,HD,MC,BLU,MC,11,1991,1HD1DTL14MY510095
2017,854446150,2,HD,FLTRX,BLK,MC,11,2016,1HD1KTM1XGB676133
2017,854446290,3,HOND,HOND,WHI,MC,11,2000,JH2SC4400YM003459
2017,854446660,1,HD,HD,BLK,MC,11,2012,1HD1GX41XCC317720
2017,854446970,1,HD,MC,GRN,MC,11,2016,1HD1BWV12GB023747
2017,854447100,1,YAM,R1,WHI,MC,11,2016,JYARN42E7GA000571
2017,854447270,1,YAMA,125,RED,MC,12,1996,JYA3EKC03TA033221
2017,854448340,2,HOND,CBR600RR,SIL,MC,11,2008,JH2PC401X8M101029
